"ind","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","Population","population"
"ESN",-0.0153051,-0.0197323,0.00305009,-0.000927837,0.00281419,-0.00512507,0.000613405,-0.0123474,0.000944951,0.00295682,0.000552483,-0.0044204,-0.00946631,0.0205166,-0.00699674,-0.00235639,-0.00854069,-0.00374493,-0.0127278,-0.0196969,"ESN","ESN"
"ESN",-0.0136831,-0.0193526,0.00391836,-0.000362213,-0.000349709,0.00390113,-0.00583855,-0.00248914,0.0112692,-0.00486963,-0.00736544,0.00308367,0.00560174,0.00126383,-3.60422e-05,-0.00394957,-0.00978998,-0.0154284,-0.00617573,-0.00541316,"ESN","ESN"
"ESN",-0.0136943,-0.021726,0.00412062,-0.00151953,0.00458218,0.0118286,-0.00032641,0.00214883,-0.00015628,-0.00130175,-0.00690867,0.0118784,0.00144625,-0.00176838,0.000255376,-0.00564543,-0.00474492,-0.00258549,-0.00233858,-0.016793,"ESN","ESN"
"ESN",-0.0139047,-0.0203183,0.00432478,-0.000952546,0.00279339,0.00673614,0.00144997,0.00295705,0.00293294,0.00590729,-0.0133744,0.00802082,0.00172377,0.0056173,0.00314217,-0.00207873,-0.00950585,-0.00983233,-0.0110179,-0.0119586,"ESN","ESN"
"ESN",-0.0145612,-0.0197583,0.00593355,0.00121591,0.00318196,0.00570082,0.00310281,-0.0115582,-0.00420948,0.00203895,0.0077059,-0.0122293,-0.00579503,-0.00297084,0.00171317,-0.0105468,0.00562747,0.000654071,-0.0156713,-0.0127907,"ESN","ESN"
"ESN",-0.0152918,-0.020111,0.000593726,-0.000890457,0.00495815,-0.000352712,-0.000931906,-0.00896411,-0.000847832,-0.00364736,-0.00353134,-0.002359,-0.00228919,0.00409817,0.0023528,-0.0105966,-0.00639656,-0.00633397,0.000384777,-0.0101268,"ESN","ESN"
"ESN",-0.0148659,-0.0198932,0.00193572,0.00132972,0.00627386,0.00638596,0.00151249,-0.0173922,-0.0010988,-0.00124815,0.00133865,-0.01353,-0.00384905,0.0028752,-0.00345361,-0.00680065,-0.00716996,0.000102172,-0.00637339,-0.00969626,"ESN","ESN"
"ESN",-0.0145034,-0.0204244,0.00337923,0.00178556,-0.000829906,0.00861949,0.00893956,-0.00755517,-0.00479059,0.0111134,0.00564645,-0.00320524,-0.00319339,-0.000783942,-0.00444699,-0.0100241,-0.0037087,0.00965578,-0.0121862,-0.0172038,"ESN","ESN"
"ESN",-0.0148177,-0.0207643,0.00397894,-0.00158074,0.000197871,0.0156701,0.00691617,-0.0141339,-0.000802799,0.00834228,0.00620325,0.00133641,0.00420378,-0.00815185,-0.002731,-0.00183702,-0.0053248,0.00241239,-0.0122485,-0.0227612,"ESN","ESN"
"ESN",-0.0148473,-0.0198869,0.00232618,-0.00394707,9.17412e-05,0.00338615,0.0039583,-0.00791035,-0.00410853,0.00207571,0.00487599,-0.00175739,0.0081836,-0.00334406,-0.00514763,0.0055911,-0.0065303,-0.00257123,-0.0149574,-0.018694,"ESN","ESN"
"GWD",-0.0144618,-0.018136,-0.00185771,-0.00542101,0.00152215,0.00394354,-0.00289548,0.00571056,-0.00592936,-0.0134168,0.00520967,0.011177,0.00767989,-0.0148807,-0.00595993,0.0230665,0.0105739,0.00455344,0.0156446,0.0223226,"GWD","GWD"
"GWD",-0.0142902,-0.0185594,-0.00202418,-0.00338116,0.000189945,-0.00365132,0.00775577,0.00715474,-0.00393244,-0.00388459,0.0172527,0.00920283,-0.00479424,-0.0121028,-0.00492247,0.0233731,-0.000528022,0.000598114,0.0162705,0.03047,"GWD","GWD"
"GWD",-0.0150755,-0.018512,-0.00290289,-0.00625556,0.00224558,0.00203563,-0.000642054,0.00699412,-0.00653471,-0.0149729,0.0125579,0.0108069,3.20365e-05,-0.019888,-0.00262615,0.0365163,0.00334018,-0.00255933,0.0218149,0.0296026,"GWD","GWD"
"BEB",-0.0029853,0.0124569,-0.0188538,0.0257251,-0.000732031,-0.0133748,0.00313135,-0.0107366,-0.00829818,-0.00416355,-0.00191099,-0.0114859,8.68884e-05,-0.00276953,-0.0274121,0.00302828,0.013586,-0.0167807,-0.0035541,-0.00891796,"BEB","BEB"
"BEB",-0.00285622,0.0126677,-0.019558,0.019643,-0.00469885,-0.00320816,-0.00927206,0.00509493,-0.00723263,-0.00363435,0.00962298,-0.00180816,0.000748668,-0.000395401,-0.00322195,0.00750826,0.00527043,-0.0169519,0.00180672,-0.00572709,"BEB","BEB"
"BEB",-0.0032967,0.0130674,-0.0197694,0.0272276,-0.00704659,-0.011377,0.00645158,-0.0093298,-0.00367677,-0.00588683,0.00606452,-0.00796421,-0.00922285,-0.00338629,-0.015125,0.00303535,0.00990914,-0.0210304,-0.00787525,-0.00705434,"BEB","BEB"
"BEB",-0.00378629,0.0126765,-0.0211649,0.0228899,0.0013193,0.00799489,0.00681375,0.00868841,0.00107625,0.0153657,-0.00471622,-0.00731735,0.000293305,-0.00322825,0.00765253,0.00104696,0.0036643,-0.00142687,0.00620761,-0.00148122,"BEB","BEB"
"BEB",-0.00381846,0.0132748,-0.0178197,0.0225621,-0.00623718,-0.00969657,-0.0062879,-0.0037139,0.00782263,0.0011137,-0.0101563,-0.000856028,0.00362058,-0.00427409,-0.00053485,0.00275304,0.00201191,0.0101048,-0.00773907,0.00153129,"BEB","BEB"
"PJL",-0.00218583,0.0115232,-0.0221811,0.0301313,-0.00100633,-0.00642788,-0.0022306,0.00678438,-0.0091883,-0.0178204,-0.00106258,0.00158974,-0.00251688,0.00951937,-0.00448232,0.00832706,0.0079634,0.0163394,-0.00703596,-0.00686333,"PJL","PJL"
"PJL",-0.00266944,0.0111676,-0.0239272,0.0287472,-0.010141,-0.015726,-0.00603088,0.00794176,-0.00578953,-0.00803416,-0.00499716,-0.00602334,-8.88765e-05,0.00385264,0.00657104,0.000791457,0.000581429,0.0208883,0.00653864,-0.00497321,"PJL","PJL"
"PJL",-0.00250336,0.0120088,-0.0226497,0.0287547,-0.00300799,-0.00642802,-0.0074258,0.0116044,-0.0140184,-0.0131089,-0.00437952,-0.000267128,-0.000944684,0.00431511,0.00653522,0.00805141,0.0101249,0.0140796,-0.00256392,-0.0141552,"PJL","PJL"
"PJL",-0.00137105,0.00945032,-0.0234406,0.0200513,0.00530081,-0.00160481,0.00512634,-0.00837061,-0.00536892,-0.0204818,-0.00543318,-0.00542876,-0.00977095,-0.0083301,-0.00194524,0.0155265,-0.00623645,-0.011177,-0.00192396,0.000249165,"PJL","PJL"
"PJL",-0.00282417,0.0115713,-0.0217263,0.0222798,-0.00977246,-0.0163766,-0.0126835,-0.000716066,-0.00808889,-0.0236322,-0.0108333,-0.0115345,0.00514397,-0.000354201,-0.0157992,0.00198807,-0.00572836,0.00425467,0.00612814,-0.00487625,"PJL","PJL"
"PJL",-0.00260226,0.0104003,-0.0236101,0.0235009,-0.00552889,-0.00358915,0.00106004,0.00360585,0.00613031,-0.0089003,-0.00869094,-0.00451256,0.00522749,0.0146409,-0.000800823,0.00295756,0.00951311,0.0127371,-0.00624623,-0.00682474,"PJL","PJL"
"PJL",-0.00185977,0.0108357,-0.0220708,0.0260698,-0.00447372,-0.0162257,0.00347008,0.00209992,0.00593999,-0.0075064,0.000762373,0.0016681,0.00218821,0.0231688,-0.0118259,-0.000795228,-0.0122403,0.00795565,-0.012464,0.0192939,"PJL","PJL"
"GWD",-0.0135788,-0.0212857,0.00292379,0.000200421,0.00225938,0.00467654,-0.000663311,0.000593447,-0.00738179,0.00249572,0.0226799,0.0034311,0.00723757,-0.0167977,0.00166454,0.0126808,0.00302417,-0.001393,0.0179209,0.0274339,"GWD","GWD"
"GWD",-0.013374,-0.0212683,0.0038555,-0.005545,-0.00312068,-0.012681,-0.00363164,0.000196954,-0.00598364,-0.0129169,0.0138417,-0.0049623,0.0111268,-0.0175959,-0.00236107,0.0213956,0.00350332,0.000804008,0.0200601,0.0277404,"GWD","GWD"
"GWD",-0.0135809,-0.0209373,0.00254858,-0.00233139,-0.000805401,-0.00798032,-0.000163711,0.00389336,-0.0108936,-0.00244119,0.0220932,0.00366575,0.00879455,-0.0186764,0.00246327,0.0175467,0.00754487,0.00282332,0.0296508,0.0342701,"GWD","GWD"
"GWD",-0.0143361,-0.0203913,0.00287085,0.000489503,0.00459278,-0.00425918,0.00423525,-0.00423454,0.00540197,-0.00391681,-0.00487113,-0.00742115,5.96198e-05,-0.00623482,0.000712629,0.021669,0.0140776,0.0144077,0.0105774,0.0335744,"GWD","GWD"
"GWD",-0.0148231,-0.0210609,0.00384156,0.000867444,0.00343622,-0.0101967,0.00498082,-0.00122785,-0.0031932,-0.000900747,0.00427352,-0.0172156,-0.00156591,-0.00718482,-0.00487148,0.0293827,0.0261453,0.00566399,0.0154858,0.032296,"GWD","GWD"
"GWD",-0.0146407,-0.0212807,0.00214521,0.000443452,0.00374413,-0.00882183,0.00440902,-0.00827197,0.0055612,-0.00623308,0.00397912,-0.0164158,0.00642992,-0.00470114,-0.00178412,0.0370039,0.0271345,0.0129732,0.0221336,0.0389271,"GWD","GWD"
"GWD",-0.0151915,-0.0187565,-0.00190801,-0.00351048,0.00354511,-0.00151463,-0.00190732,0.0103495,-0.009483,0.0168352,-0.00567226,0.0091191,0.0113335,-0.0182374,-0.00381557,0.011356,0.021227,-0.0118974,0.00952522,0.0332631,"GWD","GWD"
"GWD",-0.0144283,-0.0195625,0.00179801,-0.00382507,-0.00190714,-0.00260663,-0.000990907,0.00362548,-0.00580059,0.0044877,0.00686797,0.0158508,0.00543785,-0.0075723,-0.00116118,0.00444026,0.0190812,-0.00776366,0.0188166,0.03076,"GWD","GWD"
"GWD",-0.0147892,-0.0187352,-0.00104982,-0.00428141,0.00546326,0.00741045,0.00281803,0.0125075,-0.0102873,0.0200822,-0.000753546,0.0207213,0.0100641,-0.0100085,-0.00250037,0.0120142,0.0291257,-0.0141532,0.0181973,0.0388093,"GWD","GWD"
"GWD",-0.0141379,-0.0199242,0.00196992,0.000172096,-0.00010265,0.00836469,0.00804551,-0.000684369,-0.00168948,-0.00751676,0.0104379,-0.00600567,0.00301168,-0.00953608,0.000761854,0.0191816,0.015392,0.00707545,0.00138192,0.0259697,"GWD","GWD"
"GWD",-0.0144062,-0.0179722,0.00361411,-0.000162085,-0.00431722,0.00193255,-0.00673522,-0.000972384,-0.000395999,-0.0145859,-0.000518048,0.00858374,-0.00259294,-0.0154566,-0.0061122,0.0164706,0.0126585,-0.00439123,-0.00635367,0.00688651,"GWD","GWD"
"GWD",-0.0147703,-0.0181728,0.00138622,-0.000454289,-0.00565251,0.00727941,0.00510001,-0.00171153,-0.00502846,-0.0161668,0.0104911,0.00397183,0.00341001,-0.013348,-0.00171807,0.0240917,0.0166835,0.00488253,-0.00725927,0.0201974,"GWD","GWD"
"GWD",-0.0127543,-0.0193245,0.003508,-0.00344395,0.00547797,0.00651027,-0.000333876,0.00347742,-0.00472375,0.0148242,-7.11135e-05,0.0086039,-0.00383425,-0.00627835,-0.00697995,0.0115354,0.0074017,-0.0016708,0.0143408,0.0281288,"GWD","GWD"
"GWD",-0.0135036,-0.0198641,0.00214121,-0.00308726,0.00368488,-0.00192115,0.00637628,-0.00618427,-0.00616808,0.00436746,0.0116497,0.00682532,-0.000274046,0.000637537,-0.00264506,0.0120629,0.0169379,0.0121346,0.0115528,0.0271608,"GWD","GWD"
"GWD",-0.0135917,-0.0197591,0.00137486,-0.00539856,0.00805086,0.0028545,0.000346805,-0.00369231,-0.00769655,0.0130656,0.0114294,0.01154,0.00190426,-0.00937949,-0.00469205,0.0191022,0.0196455,0.00782324,0.0140993,0.0305567,"GWD","GWD"
"GWD",-0.0139848,-0.0194123,0.000864549,4.4552e-05,0.0026002,0.00692736,-0.00117685,0.00198146,-0.00679819,-0.00469833,-0.00116236,0.00729322,0.00143627,-0.0044558,-0.00612777,0.0158828,0.00648367,-0.000992785,0.0162514,0.0296015,"GWD","GWD"
"GWD",-0.0149031,-0.0188369,0.00234959,-0.00114873,0.000850746,-0.00143941,-0.00235492,-0.00229023,-0.00605541,-0.00340547,-0.00106236,0.00355983,0.0101706,-0.00220669,-0.012397,0.0161063,0.0106476,-0.0054841,0.0211493,0.0309962,"GWD","GWD"
"GWD",-0.0139011,-0.0196594,0.00216149,-0.000916641,0.00164497,-0.00237461,-0.0051328,-0.00659539,-0.0063261,-0.00652231,0.00301244,0.000980855,0.00709289,-0.00508398,-0.0078093,0.0248596,0.0074625,-0.00493943,0.0238745,0.0343934,"GWD","GWD"
"MSL",-0.0144809,-0.0211687,0.0043185,-0.000104879,0.00171,-0.00468536,0.00324458,-0.00135396,-0.00216575,-0.002425,0.00249399,0.000962685,0.00978782,-0.00246843,-0.000826364,-0.00922815,0.0129787,0.00127816,0.00269584,0.0125627,"MSL","MSL"
"MSL",-0.014468,-0.021414,0.00553008,-0.00211802,-0.000802744,-0.0110757,-0.00219535,0.000447993,0.00513727,-0.00706166,0.00300184,-0.00677988,0.00791915,-0.00306961,-0.0150723,0.0180688,-0.00553221,0.00996917,0.0142281,0.0191908,"MSL","MSL"
"MSL",-0.0145669,-0.0212206,0.00785335,-0.00167377,0.000714838,0.00186271,0.00270804,-0.00357058,0.00183594,-0.0145563,0.000754091,0.000186345,-0.00257232,-0.00377977,-0.0117837,0.00890121,0.00894695,-0.00142677,0.00769948,0.0194393,"MSL","MSL"
"MSL",-0.0140881,-0.0218847,0.00743367,-0.00159616,-0.00157751,-0.00910193,-0.00137265,0.000628839,-0.00064498,-0.0171028,0.00313674,-0.00384996,0.00393567,-0.00164128,-0.0152461,0.0135452,0.0016908,0.00687384,0.0120638,0.0237196,"MSL","MSL"
"MSL",-0.0137334,-0.021233,0.0042463,0.00115291,0.00150634,-0.00911645,-0.00148401,-0.00724094,0.000212808,0.00121587,-0.00370744,0.0104712,-0.00953572,-0.00456313,-0.00863727,0.00572678,0.0138926,0.00521782,0.0023423,0.0157613,"MSL","MSL"
"MSL",-0.0150696,-0.0204039,0.0063946,0.00133469,-0.00568637,-0.0101664,-0.00110628,0.00578959,-0.00182555,0.00627541,-0.00878898,-0.00157164,0.00309027,0.000463034,-0.00693491,0.00830964,0.0067784,0.000658318,0.00970513,0.0146475,"MSL","MSL"
"MSL",-0.0138951,-0.0211701,0.00285853,-0.000527883,-0.00140119,0.0015726,0.00280863,0.00351852,-0.00419072,0.0013672,0.00595655,0.00746653,-0.00375986,-0.00494931,-0.00147452,0.00648158,-0.00337742,0.00714965,0.0118418,0.0161412,"MSL","MSL"
"MSL",-0.0143126,-0.0202958,0.00245104,0.00177495,0.00171656,0.00565556,-0.000716164,-0.00485137,0.00213502,-0.00574138,0.000861044,0.0127269,-0.00030491,0.00141312,-0.00891163,0.00711298,0.000697336,0.00612592,0.00721661,0.00545389,"MSL","MSL"
"MSL",-0.0143218,-0.021227,0.00522102,0.00159296,-0.00415977,-0.00324422,-0.00720792,0.000923165,-0.00632719,0.00375406,0.00806845,0.00229329,-0.00564502,-0.0126407,0.000653968,0.00278082,0.0129471,-0.0134811,0.0135592,0.0273607,"MSL","MSL"
"MSL",-0.0154963,-0.0215753,0.00384343,0.00170427,-0.00190245,0.0072895,-0.000665778,-0.00281579,-0.0047259,0.00326809,0.0052566,0.0148366,0.0025742,-0.00191226,0.00215224,0.00496594,0.0162952,-0.00573765,0.0114108,0.0304214,"MSL","MSL"
"MSL",-0.0147896,-0.022553,0.00551194,0.00305631,-0.00496114,0.00668571,-0.00574344,-0.00336678,-0.00500747,0.00260894,0.00612462,0.0114573,-0.00112574,-0.0127627,-0.00183857,0.00412331,0.0184364,-0.0121254,0.0237015,0.0347706,"MSL","MSL"
"MSL",-0.0145125,-0.0202811,0.00236061,-0.00319549,-0.000318699,0.000303687,-8.94892e-06,0.000863015,-0.00379719,-0.000284162,0.00907744,0.00339571,-0.00357596,-0.00494162,-0.00229472,0.0166128,0.00698326,-0.00831962,-0.00112487,0.0129552,"MSL","MSL"
"MSL",-0.0145358,-0.0201198,0.00245566,-0.00407783,-0.00206083,-0.00519829,-0.0100237,0.000763299,0.00980556,-0.00527519,0.00316995,-0.0081552,0.0140883,-0.000810974,0.000929498,0.0199434,0.00602008,-0.00701674,0.00338756,0.0115446,"MSL","MSL"
"MSL",-0.0144959,-0.0209502,0.00251413,-0.000841587,-0.00268906,0.0010209,0.00324759,-0.00136447,-0.00227693,-0.00176632,0.0035955,0.000483187,-0.00245293,-0.00645029,-0.00193468,0.00309377,0.00727388,0.00465992,0.00331052,0.0196373,"MSL","MSL"
"MSL",-0.0150557,-0.0194354,0.00399839,-0.00386006,0.0024738,-0.00260694,-0.00428049,-0.0029978,-0.0014354,-0.00436382,0.000744667,-0.00525064,-0.00702324,-0.0100176,0.00248443,0.0128849,0.00443876,-0.00631901,0.0018194,0.0169516,"MSL","MSL"
"MSL",-0.0147111,-0.0209885,0.00582983,-0.00325662,-0.00355769,-0.0173973,0.00082262,-4.02797e-05,-0.000971877,-0.0108298,-0.00413509,-0.00409924,0.00432028,-0.00547259,-0.00599794,0.00298738,0.00599885,-0.00137873,0.00587455,0.0161422,"MSL","MSL"
"MSL",-0.015023,-0.0210165,0.00200515,-0.000423767,0.00334904,0.00550159,0.00204336,-0.00109926,-0.000813924,-0.00430944,0.0135064,0.00141559,-0.00755399,-0.00102596,0.00204087,0.00242792,0.00404455,0.00599849,0.00739666,0.00989076,"MSL","MSL"
"MSL",-0.0143341,-0.0212087,0.00381477,-0.000270371,-0.00324013,-0.00480626,-0.00869812,-6.61129e-05,0.00749597,-0.00489256,-8.56469e-05,0.00680958,-0.00801708,-0.00814552,0.00195422,0.00875814,0.00138461,-0.00556114,0.0100762,0.0120948,"MSL","MSL"
"MSL",-0.0155605,-0.0203919,0.000849556,-0.000675339,-0.00188063,0.00254761,-0.00147156,0.00455857,-0.00310768,-0.00294202,-0.00219248,0.00648515,0.00390222,-0.00624773,-0.000389487,0.00554964,0.000863735,-0.00303996,0.0108333,0.00889077,"MSL","MSL"
"MSL",-0.0146202,-0.0198805,0.00241585,0.00169295,0.000191798,-0.00657042,0.00630573,0.000769847,-0.00324531,0.000507068,8.66368e-05,0.00389092,-0.00361057,-0.0113971,-0.00850955,-0.00168904,0.0143353,0.00282059,0.0056098,0.00967499,"MSL","MSL"
"MSL",-0.0150674,-0.020689,0.00136995,-0.00543766,-0.00352963,0.00219815,-0.00705092,0.00289323,-0.000822061,0.00593244,-0.00261879,0.00766793,0.00285833,0.000262107,0.0025689,0.00735823,0.00124563,-0.00640979,0.0157451,0.00904605,"MSL","MSL"
"MSL",-0.0138952,-0.0199806,0.00173709,-0.000707633,-0.00235348,0.00732079,-0.00958943,0.00551932,-0.0027873,-0.0106369,0.00422543,-0.0108079,-0.00299261,-0.00467407,-0.00704108,0.00212428,0.00480014,-0.00560266,0.00902623,0.0193511,"MSL","MSL"
"MSL",-0.0131634,-0.0205693,0.00454763,0.000864337,-0.00296753,-0.000401257,0.00260765,-0.00313775,0.00779282,-0.00580748,0.00652646,0.00547249,-0.000735269,-0.0122423,0.0002333,0.00278964,-0.00015269,-0.00227249,0.015397,0.00920271,"MSL","MSL"
"MSL",-0.0143369,-0.0200504,0.00563243,-0.000658442,-0.00210658,0.00255261,-0.00255279,-0.00176416,0.00124313,-0.00315935,0.00894427,0.00239314,2.74127e-05,-0.00703815,-0.00813591,0.0120739,0.00519385,-0.00616775,0.00990287,0.012962,"MSL","MSL"
"MSL",-0.0150074,-0.0202209,0.00012201,-0.00752404,0.00629088,-0.00149016,-0.00586616,-0.00510203,-0.00850438,-0.00396265,0.00896046,0.00179183,0.00106562,-0.00815109,-0.00667295,0.00436101,4.8318e-05,0.0010357,-0.00104694,0.00877059,"MSL","MSL"
"MSL",-0.014296,-0.0207616,0.0028131,-0.000812825,0.00494005,-0.00106241,-0.00105177,-0.00173832,-0.00830832,-0.000148394,0.00693926,0.00115377,0.00539912,-0.00637971,-0.0014613,0.00698247,7.56196e-05,0.00624097,-0.000130749,0.0168691,"MSL","MSL"
"MSL",-0.0143833,-0.0212365,0.00452657,0.00398989,-0.00107429,-0.000228884,-0.00514656,0.012072,0.00106328,0.00225573,8.67252e-05,0.00824873,0.0107468,-0.00612057,-0.00437977,-0.00137748,-0.00318314,0.00281923,-0.00174202,0.00942391,"MSL","MSL"
"MSL",-0.0150729,-0.0197901,0.00308141,-0.00543024,-0.00212912,-0.000627464,-0.00239647,0.000687086,-0.00668799,-0.00930158,0.007658,0.0110526,0.00415098,-0.0116728,0.00180941,0.015587,0.0235989,0.0131865,0.0110975,0.00976666,"MSL","MSL"
"MSL",-0.0141097,-0.0218561,0.00354933,0.000179506,0.00286544,-0.0134387,0.00130512,-0.00236355,-0.0087938,-0.00227608,0.00552936,0.00441585,-0.00663656,-0.0154454,0.00113401,0.0161196,0.000551481,0.0147528,0.0097486,0.0112191,"MSL","MSL"
"MSL",-0.0148357,-0.0205805,0.00240139,-0.00308074,-0.000751997,-0.00872212,-0.00289826,0.00334397,-0.00449064,-0.00952011,0.00929986,0.00703222,-0.00605232,-0.0208791,0.0031762,0.0249907,0.0129666,0.0192335,0.0143524,0.0102014,"MSL","MSL"
"ESN",-0.015219,-0.0202354,9.01734e-05,-0.00227802,0.00282804,0.00638298,0.00397617,-0.00280643,0.0110932,-0.00246576,0.00100838,-0.00349358,-0.0082067,0.00959904,0.0115186,0.000503699,0.00482162,0.0106189,-0.00997433,-0.00900055,"ESN","ESN"
"ESN",-0.0139454,-0.0200378,0.00207484,0.00334998,1.40125e-05,-0.00117616,-0.00310841,0.000276407,0.000708578,-0.00232975,-0.0117074,0.0078918,0.00981159,-0.00136226,-0.00482651,-0.00351874,0.000366513,0.00287157,-0.0131577,-0.00850163,"ESN","ESN"
"ESN",-0.0145561,-0.0209523,0.000468846,0.000252107,0.00245636,0.00341554,0.00851598,0.00185159,0.0025158,-0.00512214,-0.00291693,0.000242767,-0.00210372,0.000667582,0.00364683,-0.00175443,0.00316652,0.00750273,-0.0214025,-0.011057,"ESN","ESN"
"ESN",-0.0150583,-0.0197615,0.00148436,0.000489693,-0.000864914,0.0019793,0.000938143,0.00321721,0.0034538,-0.00104072,0.000701927,-0.00247586,0.00343953,-0.00288993,-0.00240255,-0.00593612,-0.000132357,-0.00447705,-0.00782395,-0.00798185,"ESN","ESN"
"ESN",-0.0153096,-0.0201009,0.00170856,-0.000162777,0.00757514,0.00158723,-0.000664575,-0.00418584,0.00533442,0.00807504,0.00836171,-0.00339065,-0.00546999,-0.000711544,-0.00505264,-0.00178475,0.00148983,-0.000681254,-0.0131672,-0.00325916,"ESN","ESN"
"ESN",-0.0151913,-0.0203381,0.000989834,-0.00105272,0.0067568,0.00139094,0.00805605,-0.000357954,-0.0033307,-0.00355831,0.00570961,-0.00183017,0.00130244,-0.00980788,0.0078368,-0.0117807,-0.0141171,-0.00199214,-0.0095571,-0.0139983,"ESN","ESN"
"ESN",-0.0148864,-0.0198508,0.00285303,-0.00089208,0.00498969,-0.0025403,0.00359148,0.000207852,2.07882e-05,-0.00219032,0.0122827,-0.00278644,-0.00026712,0.0137683,-0.00596982,-0.00331625,-0.006563,0.00872622,-0.0133315,-0.00715488,"ESN","ESN"
"ESN",-0.0157644,-0.020117,0.00168689,0.00100671,0.00647684,-0.000422608,0.00943353,0.00358562,-0.00509929,-0.0014232,0.0139453,-0.00139321,0.00168469,0.0029252,0.00224469,-0.00976715,-0.0117828,0.00740304,-0.0183048,-0.0109613,"ESN","ESN"
"ESN",-0.0146962,-0.0206639,0.00493207,0.00165641,-0.00266518,-0.0121307,0.00833217,-0.00111275,0.00507275,-0.00517615,-0.0032094,-0.00433624,0.00225115,0.00562463,-0.000726656,-0.0106433,-0.00135113,-0.000394617,0.000216401,-0.0124852,"ESN","ESN"
"ESN",-0.0145319,-0.0198546,0.00452149,0.00048257,0.000651815,-0.00102548,0.0144308,-0.0053285,-0.00123777,0.00212721,-0.00471084,-0.00603459,-0.00134799,0.0086152,-0.00797829,-0.00454357,-0.00153078,-0.00135354,0.00707342,-0.0195147,"ESN","ESN"
"ESN",-0.0149639,-0.0199133,0.00548201,0.00149802,-0.00142913,-0.00857882,0.015966,-0.00510278,-0.000432639,-0.0034094,-0.00459936,-0.00604906,-0.00267923,0.0121409,-0.00144543,-0.00822481,-0.00102145,-0.000160717,0.000352871,-0.0136213,"ESN","ESN"
"ESN",-0.0148387,-0.0195338,0.00151729,-0.00107762,-0.000968667,0.011827,0.0026072,-0.00353681,0.00338935,-0.00704849,-0.00969127,-0.00387578,0.0111888,0.000482586,0.0096735,0.00644174,0.00176127,0.00835853,-0.0083244,-0.0113458,"ESN","ESN"
"ESN",-0.0155504,-0.0198207,0.00198874,-0.00019573,-0.00111522,0.0042416,0.000947399,-4.37309e-05,-0.00293929,-0.00579424,0.00687976,0.00140548,0.0125369,0.00185222,-0.00134189,-0.00692097,0.00186221,0.00405779,-0.00486186,-0.00459899,"ESN","ESN"
"ESN",-0.015335,-0.019098,0.00272745,-0.000280577,0.000866663,0.00998828,0.0046975,-0.0102905,-0.000874256,-0.00632453,-0.00525609,-0.00471439,0.0217886,0.00137308,0.00478168,0.0084077,0.000172818,0.00932525,-0.0113289,-0.0118739,"ESN","ESN"
"ESN",-0.014892,-0.0194781,0.000371605,-0.000722774,0.00170755,-0.00402656,0.00281911,0.00201601,-0.000420775,0.00619469,-0.00744835,-0.00209503,-0.000144827,-0.00415386,-0.00133406,-0.00414632,0.00121319,0.00474119,-0.0097131,-0.00713692,"ESN","ESN"
"ESN",-0.0150101,-0.0200978,0.000293927,-0.00308669,0.000367098,-0.000303463,-0.000117471,0.00460436,-0.00684239,0.00515925,0.00663522,0.00130128,0.000809732,0.00678269,0.00191947,-0.00533694,-0.00952588,0.00457502,-0.0083518,-0.0112401,"ESN","ESN"
"ESN",-0.0151865,-0.0190358,-0.000477013,-0.00113913,-0.000283134,-0.00299122,-0.000489185,0.00239096,-0.00496422,0.00546225,-0.00723425,-0.00189977,0.000452211,0.00226127,0.00713767,-0.00497029,-0.00179911,0.00585418,-0.00799525,-0.0084361,"ESN","ESN"
"ESN",-0.0146645,-0.0196287,0.00218117,0.00119254,0.00687282,0.000542768,0.00459124,0.00122918,-0.00326461,-0.000865253,-0.00346893,-0.0112477,-0.00151277,0.00727581,-0.00144862,-0.0131326,-0.00160548,0.0057726,-0.00981801,-0.00763642,"ESN","ESN"
"ESN",-0.0150832,-0.0205113,0.00252854,-0.000326554,0.000714969,0.00682658,0.00215367,-0.0018446,-0.00575398,0.00614482,-0.0104812,0.00883844,-0.00585633,0.00773782,0.00559968,-0.00222934,-0.0045134,0.0139662,-0.0142875,-0.00154829,"ESN","ESN"
"ESN",-0.0150902,-0.0203822,0.0013961,0.00140596,0.00490056,0.00780546,0.00275891,0.00251142,-0.00385887,0.00664075,-0.00400848,7.1563e-05,-0.00486303,0.00976482,0.00826002,-0.00818101,-0.00482255,0.0101284,-0.0161944,-0.000471118,"ESN","ESN"
"ESN",-0.0151327,-0.0191567,0.00121165,-0.000515442,6.14342e-05,-0.00664943,0.00443653,0.000436136,-0.000251579,0.00662756,-0.000737495,0.00343798,-0.00948562,0.00866376,-0.0087516,-0.0129404,-0.00763367,0.00234736,-0.0133155,-0.00326466,"ESN","ESN"
"ESN",-0.0148608,-0.0192713,0.00149234,-0.00237791,-0.00389695,0.00200325,-0.00373615,-0.00714933,0.00650616,-0.00707486,-0.00390729,-0.000816707,-9.43904e-05,0.00043258,0.00411116,-0.005854,-0.00756778,0.00224694,-0.00975107,-0.0123035,"ESN","ESN"
